id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
673,160866,19640408,20027008966,26315,8.26,12.31,31377,9.85,33.12,90582,28.45,66.91,0.7,0.7,0.47,0.45,19.38,132.27
674,153030,17777164,17655360264,26915,8.48,11.38,31046,9.78,31.17,86723,27.31,59.2,0.71,0.71,0.45,0.43,17.53,138.03
675,148388,15826901,14516951345,26241,8.35,11.61,28540,9.08,29.36,84450,26.87,59.51,0.69,0.69,0.46,0.43,16.36,137.84
676,200662,26544199,26482977037,28419,8.88,14.25,37888,11.84,78.88,99722,31.16,77.31,0.7,0.7,0.45,0.43,17.32,136.12
677,205780,28001717,28093126034,28405,9.2,16.63,34183,11.07,58.95,107137,34.71,92.3,0.69,0.68,0.46,0.43,18.59,131.4
678,222970,37391301,38023084217,30547,9.95,19.5,34504,11.24,65.71,118696,38.65,107.51,0.69,0.69,0.47,0.44,21.52,131.35
679,284809,46563968,47785101928,36223,11.06,24.25,43679,13.34,83.06,146203,44.64,133.06,0.7,0.7,0.48,0.44,22.83,129.76
680,278604,45658861,45152248110,37233,10.73,23.97,40989,11.82,64.94,149639,43.14,133.88,0.71,0.71,0.48,0.44,24.06,131.18
681,298443,57508203,56214912865,38460,10.87,23.7,39043,11.03,54.28,157397,44.47,141.32,0.72,0.72,0.48,0.43,24.92,131.83
682,313340,62794243,62149467283,38808,10.94,23.53,40323,11.37,62.0,159421,44.95,143.39,0.73,0.72,0.47,0.43,24.95,132.88
683,294700,57579626,55329752315,37023,10.71,23.12,39624,11.47,61.13,152555,44.14,140.33,0.72,0.72,0.47,0.43,25.17,132.45
684,316327,61527490,62105874973,39116,10.45,23.22,41014,10.95,57.63,159103,42.5,142.04,0.73,0.73,0.47,0.43,27.04,129.79
685,340770,66981536,66146357066,40828,10.4,22.73,53782,13.7,135.56,164191,41.82,140.14,0.73,0.73,0.48,0.42,26.16,130.95
686,355448,76507478,75140028308,43713,10.65,23.26,54484,13.27,74.21,168707,41.1,136.07,0.73,0.73,0.48,0.42,26.58,132.76
687,348070,73069143,71276124468,42728,10.22,22.56,49602,11.86,60.63,164913,39.43,132.9,0.74,0.74,0.48,0.42,28.27,131.68
688,361355,77492062,78881462396,44896,10.1,22.49,46399,10.44,51.66,173396,39.01,135.19,0.75,0.75,0.48,0.41,30.43,132.64
689,397943,99710272,99829244272,46911,9.86,22.61,65737,13.81,121.91,183687,38.6,140.05,0.74,0.74,0.48,0.41,31.24,130.32
690,405566,100672471,104272345526,47978,9.9,23.74,47592,9.82,49.04,193673,39.96,150.78,0.75,0.75,0.49,0.43,30.81,129.8
691,468981,119632366,120590373102,51576,10.03,24.46,51009,9.92,48.33,208714,40.61,159.16,0.75,0.75,0.48,0.42,32.44,129.26
692,470823,116352700,120561456418,52463,10.67,25.44,50850,10.34,47.92,209541,42.6,161.15,0.75,0.75,0.47,0.4,29.58,132.86
693,361705,93782185,95136083453,44943,10.18,22.85,45834,10.39,50.47,174970,39.65,137.5,0.75,0.74,0.48,0.42,28.45,131.21
694,267869,60081128,61034832379,36415,9.61,19.43,38150,10.06,48.54,137513,36.27,112.82,0.73,0.73,0.47,0.43,24.3,132.61
695,187956,41351861,43257028212,29785,8.83,16.2,29353,8.7,27.38,104457,30.96,87.11,0.71,0.71,0.46,0.43,20.01,137.46
696,167503,30566613,32388215639,26605,8.21,13.55,29452,9.09,30.36,92430,28.52,72.21,0.71,0.71,0.46,0.44,17.47,137.84
697,145006,25382675,26281498590,24061,7.78,11.54,26690,8.63,27.69,79270,25.64,60.9,0.71,0.71,0.46,0.43,15.84,137.98
698,141768,18405649,18236282442,24433,7.91,10.96,28638,9.28,31.63,80047,25.93,59.55,0.72,0.72,0.44,0.42,14.93,144.7
699,143609,21397709,21405997286,24534,8.05,11.62,26379,8.66,27.29,79856,26.22,60.59,0.7,0.71,0.46,0.43,16.07,137.15
700,200460,29477399,29631953777,26841,8.62,14.23,36485,11.72,76.15,95686,30.74,79.34,0.7,0.7,0.46,0.43,16.9,134.29
701,240872,33783206,34881492226,29422,9.21,17.0,41453,12.98,86.74,114581,35.87,99.47,0.7,0.7,0.47,0.43,18.36,131.74
702,246844,45099952,45276583866,31870,9.8,19.43,32260,9.92,44.82,129060,39.7,114.55,0.7,0.7,0.47,0.43,20.59,131.18
703,275929,54176482,54926037980,35355,10.3,21.99,32314,9.41,43.15,144223,42.01,130.5,0.71,0.71,0.48,0.44,23.49,129.86
704,279361,50260083,49943529913,37379,10.53,21.92,35322,9.95,45.09,148389,41.79,131.52,0.73,0.73,0.46,0.42,22.0,142.18
705,292804,49949357,48021545788,37897,10.49,22.52,36594,10.13,45.01,150232,41.59,135.36,0.73,0.73,0.46,0.42,22.51,136.97
706,282539,45023668,44744624702,37285,10.46,22.34,35238,9.88,41.81,146769,41.17,133.11,0.73,0.73,0.47,0.43,22.78,137.46
707,295284,54775327,54536326492,38174,10.7,22.82,39922,11.19,50.64,153915,43.14,138.41,0.73,0.73,0.47,0.42,24.41,136.38
708,305640,70580288,73331645237,39337,10.43,22.4,40782,10.81,46.66,155729,41.3,137.77,0.75,0.75,0.47,0.42,24.2,138.16
709,336519,66260297,65261426499,43473,11.03,23.62,41103,10.43,44.89,171898,43.61,144.54,0.75,0.74,0.46,0.41,24.86,140.06
710,378735,73314413,70554525674,46504,11.33,24.56,51463,12.54,96.05,186380,45.41,151.85,0.75,0.75,0.45,0.4,25.35,140.08
711,373681,75309203,74196964357,47003,11.09,24.29,46868,11.06,66.7,183035,43.2,145.61,0.75,0.75,0.46,0.42,26.32,139.29
712,397397,88198626,87755298130,50113,11.0,24.09,46663,10.24,44.07,196599,43.14,150.71,0.75,0.75,0.45,0.4,26.67,141.19
713,421087,117205306,118106199189,52396,10.96,24.92,48592,10.17,46.22,202393,42.34,154.5,0.75,0.75,0.46,0.4,27.56,141.0
714,469132,125875074,128157831819,57505,11.41,26.55,59371,11.78,63.16,222245,44.1,166.67,0.75,0.75,0.45,0.39,28.63,139.92
715,496503,129222524,130436181453,61041,11.88,30.12,57605,11.22,49.95,234890,45.73,175.76,0.75,0.75,0.45,0.39,29.48,139.73
716,502888,138328602,141885925215,59852,11.85,31.66,53598,10.61,43.31,237246,46.97,179.73,0.74,0.75,0.46,0.4,29.14,134.07
717,429968,105298740,106720524972,52846,11.59,29.29,45523,9.99,38.94,205540,45.08,161.06,0.73,0.74,0.46,0.41,27.1,132.74
718,326623,74379084,75960153158,44402,11.26,27.17,40472,10.26,39.68,159897,40.55,133.03,0.73,0.73,0.45,0.41,20.16,141.02
719,238755,48768748,47832880509,35829,10.63,25.73,36106,10.71,45.5,124509,36.94,114.21,0.72,0.72,0.44,0.41,17.75,141.84
720,200868,36713363,36076900508,31670,9.86,24.66,41797,13.01,115.16,104657,32.58,101.87,0.72,0.72,0.45,0.42,15.86,141.89
721,149249,21311239,20255029100,27335,8.76,16.09,27594,8.85,29.76,85548,27.43,70.35,0.72,0.72,0.45,0.43,15.23,142.12
722,135946,17877293,16912916975,26248,8.43,11.23,25786,8.28,18.11,78420,25.17,56.16,0.71,0.71,0.44,0.42,15.9,143.28
723,149424,23095605,23009944337,26604,8.7,12.12,27569,9.02,26.11,81236,26.57,59.87,0.7,0.7,0.44,0.41,16.0,143.12
724,185502,30396361,30544378413,29437,9.44,15.42,28234,9.06,27.73,97361,31.24,80.14,0.71,0.71,0.44,0.41,15.85,139.19
725,216729,33085096,33549204533,29609,9.43,16.95,30346,9.66,44.19,111415,35.47,99.19,0.7,0.7,0.45,0.43,16.8,137.65
726,249936,39651783,39526265559,32589,10.58,21.19,32636,10.6,58.57,128218,41.63,120.34,0.71,0.71,0.46,0.43,19.49,135.38
727,299035,49772761,48591792638,36085,11.13,23.78,38768,11.96,70.39,148397,45.77,141.84,0.72,0.72,0.46,0.43,21.29,136.8
728,323740,65722357,64050130825,37609,11.15,23.67,43253,12.82,77.26,156885,46.51,147.62,0.73,0.72,0.47,0.43,22.77,136.07
729,321653,65786403,65331413303,37822,11.12,24.19,43152,12.69,78.02,154907,45.56,145.33,0.72,0.72,0.47,0.43,22.63,135.58
730,309506,61354658,63741090328,39090,11.44,25.56,38835,11.37,63.19,155575,45.54,144.51,0.73,0.72,0.47,0.43,23.26,135.56
731,322885,63752999,62759057713,41808,11.49,26.23,39362,10.82,50.45,165867,45.58,149.93,0.74,0.74,0.46,0.42,23.07,137.49
732,355289,72053354,71732817656,43617,11.51,25.41,37409,9.87,42.42,176267,46.5,155.63,0.75,0.75,0.47,0.42,23.07,137.42
733,362281,81270809,80234107173,44643,11.11,23.94,43681,10.87,53.42,177471,44.17,149.58,0.75,0.75,0.46,0.41,24.87,136.71
734,381755,81667031,81546758773,46501,11.23,24.52,52719,12.73,81.89,183470,44.32,152.57,0.75,0.75,0.46,0.41,25.41,134.68
735,387675,102892114,104642618308,49087,11.18,24.38,48738,11.1,46.78,192615,43.86,149.81,0.76,0.76,0.46,0.41,25.74,135.77
736,411311,107876171,106067055489,50938,10.83,24.35,48812,10.38,45.85,202073,42.97,150.83,0.75,0.75,0.47,0.41,29.02,133.42
737,445134,112025120,114302887838,54622,10.87,25.2,53832,10.71,46.88,219316,43.63,160.53,0.75,0.76,0.46,0.4,30.08,131.95
738,475406,123288818,125155317835,56549,11.07,25.69,57131,11.18,49.04,229405,44.91,168.71,0.75,0.75,0.46,0.39,31.02,132.76
739,481677,134619047,138582095917,58343,11.16,26.0,57221,10.94,46.46,235726,45.07,172.57,0.74,0.74,0.46,0.39,31.13,132.55
740,482177,135612524,138964413946,56035,11.14,26.32,54290,10.79,44.55,228763,45.47,171.93,0.74,0.74,0.46,0.4,30.99,132.16
741,455436,112057837,117182295560,50582,11.0,24.59,80599,17.53,346.91,201340,43.79,156.3,0.75,0.75,0.46,0.4,26.28,134.72
742,323662,75194955,77682500039,41305,10.37,20.3,40187,10.09,40.6,158001,39.66,125.02,0.74,0.74,0.45,0.41,24.13,136.47
743,232944,56343181,57570765178,33703,9.41,16.5,35534,9.92,41.4,122567,34.22,98.54,0.73,0.73,0.46,0.42,20.71,137.53
744,187126,29826453,29209035066,29763,8.69,13.57,34522,10.08,43.71,102350,29.88,79.78,0.73,0.73,0.45,0.42,18.17,138.94
745,156324,21383781,21628651236,26682,8.33,12.75,31728,9.91,43.04,86327,26.96,70.03,0.72,0.72,0.45,0.42,17.5,141.3
746,144871,19156067,18621035374,25224,8.02,11.32,29958,9.53,40.62,80395,25.56,64.46,0.72,0.72,0.45,0.42,16.14,139.28
747,148587,18528564,18976063685,25581,8.16,11.52,30417,9.71,46.8,79951,25.51,58.62,0.72,0.72,0.44,0.42,15.69,139.82
748,186167,27084578,27671294501,27634,8.81,14.31,30203,9.62,43.14,95548,30.45,81.08,0.71,0.71,0.45,0.41,17.42,138.98
749,219060,35391823,36692143414,29406,9.09,16.47,30689,9.49,45.21,111878,34.58,98.56,0.71,0.71,0.46,0.42,18.71,133.12
750,229654,38990518,39537598207,31605,9.76,19.46,30156,9.31,39.9,121755,37.59,109.22,0.71,0.71,0.46,0.42,21.15,132.79
751,271849,52944227,51813909039,35022,10.38,21.52,32992,9.78,42.76,140600,41.66,124.8,0.72,0.73,0.48,0.44,22.05,131.56
752,284008,49186396,47646992837,36258,10.48,22.79,35871,10.36,46.33,148255,42.84,132.74,0.72,0.72,0.49,0.45,23.62,129.7
753,319985,52054165,50761864277,37769,10.56,24.02,65292,18.25,136.21,151677,42.4,135.8,0.73,0.73,0.48,0.43,24.62,130.57
754,321069,55081880,54967633549,38738,10.78,25.14,63859,17.77,138.23,154023,42.87,136.2,0.74,0.74,0.48,0.45,25.68,129.81
755,288917,59077916,56778326804,38155,10.3,22.79,35635,9.62,43.19,152848,41.25,134.19,0.74,0.74,0.48,0.44,27.03,129.09
756,292967,69322185,71722710091,39631,10.55,24.38,39484,10.51,48.22,156499,41.67,136.58,0.74,0.74,0.47,0.43,26.26,131.78
757,301582,66592100,66910742494,41361,10.67,24.59,39449,10.18,44.77,161739,41.74,138.4,0.74,0.75,0.47,0.42,26.47,133.05
758,316233,65948774,66400430235,43239,10.67,23.59,42903,10.58,49.78,165570,40.84,134.01,0.74,0.74,0.46,0.41,27.17,135.52
759,307973,66724807,65539235479,42494,10.3,21.57,39188,9.5,38.18,160489,38.89,128.25,0.75,0.75,0.46,0.41,27.67,136.08
760,354731,87085497,87717495886,47132,10.6,23.04,45574,10.25,48.13,179322,40.32,138.65,0.74,0.74,0.46,0.4,29.69,134.16
761,359887,98104626,96283628914,48605,10.31,22.56,49556,10.51,54.34,182411,38.69,138.08,0.74,0.74,0.46,0.4,31.18,134.77
762,422388,113399691,115778310689,52697,10.79,23.67,50841,10.41,45.99,207099,42.41,154.43,0.75,0.75,0.46,0.4,31.17,135.47
763,403838,124372980,125688347812,51069,10.56,24.25,47260,9.78,41.96,200003,41.37,153.23,0.75,0.75,0.46,0.4,31.89,133.39
764,387097,110144042,113457666689,49339,10.42,23.6,44742,9.45,36.23,191931,40.52,148.3,0.74,0.74,0.46,0.41,30.37,132.39
765,355325,94638571,99336289132,45759,10.42,21.8,44566,10.15,39.74,175704,40.01,136.27,0.73,0.73,0.46,0.41,26.92,134.92
766,285306,69363823,71080126310,38874,9.94,19.2,38540,9.85,39.79,143854,36.77,115.01,0.73,0.73,0.44,0.4,24.91,139.67
767,209421,51483772,54094287032,32832,9.32,15.58,34800,9.88,37.47,113341,32.18,90.76,0.73,0.73,0.43,0.4,22.32,145.4
768,189351,28805713,29966460689,29420,8.85,13.19,51618,15.52,157.21,95926,28.85,72.24,0.7,0.71,0.42,0.39,18.33,154.26
769,197677,27812205,28380425002,27134,8.5,11.81,73386,22.98,308.05,89435,28.01,66.12,0.72,0.72,0.43,0.4,17.48,147.0
770,210664,23540544,22356355817,25458,8.15,10.74,96157,30.77,484.2,81535,26.09,59.41,0.72,0.73,0.43,0.41,17.58,146.37
771,197792,24019859,23043109433,25165,8.06,10.71,82829,26.54,432.91,78967,25.3,58.17,0.71,0.71,0.43,0.41,16.11,145.48
772,169077,19580462,19071512019,27073,8.67,13.84,34343,11.0,91.69,90170,28.89,73.6,0.71,0.71,0.43,0.4,17.34,143.22
773,191218,27933157,27459384665,28596,9.1,15.59,30819,9.81,39.96,104002,33.11,88.49,0.71,0.71,0.44,0.41,17.35,141.36
774,216212,35359030,35523620249,31667,9.88,19.62,33647,10.5,45.99,118141,36.85,104.33,0.71,0.71,0.45,0.42,19.91,137.21
775,244443,50146973,47891390823,33848,10.34,21.72,39565,12.08,75.51,128052,39.1,116.39,0.72,0.72,0.46,0.42,21.65,139.42
776,252884,48742430,47250940204,34739,10.29,21.78,40743,12.07,81.11,133604,39.57,121.39,0.71,0.72,0.46,0.42,24.41,137.5
777,244450,42421323,40716084042,34741,9.88,20.2,33189,9.43,43.44,134166,38.14,116.44,0.72,0.72,0.46,0.42,24.69,136.5
778,246047,45754706,45279632124,36950,10.07,20.47,37181,10.13,47.99,137235,37.38,115.07,0.73,0.73,0.46,0.41,24.81,136.52
779,251890,57220749,58915184075,37606,10.02,21.59,42341,11.28,63.62,138152,36.81,113.08,0.73,0.73,0.46,0.42,26.68,136.9
780,260055,54764991,53651296631,38041,10.0,20.4,39551,10.4,49.04,141421,37.18,114.23,0.73,0.73,0.47,0.42,25.76,136.2
781,257462,65467186,65570892701,39851,10.26,20.49,41685,10.73,43.37,143642,36.98,112.28,0.74,0.74,0.45,0.41,27.04,140.0
782,246762,53501644,52589424959,38934,9.9,19.23,40007,10.17,43.16,136884,34.8,104.93,0.74,0.74,0.45,0.4,27.85,139.42
783,258805,63191061,61923726784,40864,10.12,19.31,43453,10.76,50.11,140293,34.75,107.15,0.75,0.75,0.45,0.4,25.95,142.98
784,262069,68139119,67294935207,41269,10.23,19.52,50664,12.56,137.78,141862,35.16,110.36,0.73,0.73,0.45,0.4,26.62,142.08
785,271936,70319289,68947976272,42167,10.12,20.78,41096,9.86,41.94,145776,34.99,113.42,0.73,0.73,0.46,0.41,27.67,136.21
786,293345,87542013,87208092240,44728,10.27,22.38,44147,10.13,43.48,158999,36.5,121.1,0.72,0.72,0.46,0.41,28.3,133.54
787,311346,89285330,90292712741,48036,10.82,23.06,47131,10.62,43.98,167787,37.79,125.02,0.72,0.72,0.46,0.41,28.0,133.79
788,310323,83913936,84312959224,44937,10.33,21.67,56179,12.91,150.3,156295,35.92,119.34,0.73,0.73,0.46,0.41,27.87,136.11
789,386704,82250230,84315779423,41600,10.28,21.01,130942,32.36,726.44,145211,35.88,116.3,0.72,0.73,0.46,0.41,27.14,136.0
790,249946,65391938,67326641287,37473,9.98,20.03,48641,12.95,65.11,132003,35.15,104.27,0.72,0.72,0.45,0.41,25.13,135.41
791,188876,47345380,47262534076,31521,9.2,15.01,36216,10.57,37.98,106011,30.93,82.35,0.72,0.72,0.45,0.42,21.63,140.13
792,209438,37837737,37000681111,28240,8.71,13.52,76160,23.48,571.96,92078,28.38,69.54,0.71,0.71,0.46,0.43,19.17,137.8
793,218095,35650406,32549715198,25141,8.1,11.59,100141,32.28,719.14,79295,25.56,58.31,0.7,0.71,0.45,0.43,17.62,140.2
794,123116,18411631,18124812925,23928,7.9,10.74,29962,9.89,34.01,73174,24.16,52.31,0.7,0.7,0.44,0.42,16.58,141.92
795,118664,18171272,19016603496,23437,7.87,10.45,29306,9.84,34.95,71499,24.02,51.69,0.69,0.69,0.45,0.43,17.01,140.67
796,119666,14456505,14703686873,23652,7.89,10.74,30059,10.03,37.31,72013,24.02,52.56,0.69,0.69,0.46,0.44,17.08,137.36
797,147348,19581873,19224078703,26182,8.56,12.82,32842,10.74,41.45,85722,28.04,67.4,0.7,0.7,0.45,0.42,18.29,136.6
798,190726,29963892,29700990102,29734,9.24,15.59,34703,10.79,42.95,105233,32.71,87.69,0.7,0.71,0.46,0.42,19.13,138.93
799,242778,46362770,46547479513,34892,10.24,19.06,40013,11.74,51.5,131322,38.53,111.97,0.72,0.72,0.45,0.42,20.98,137.92
800,264620,51610570,50890115129,37530,10.2,19.37,43484,11.82,56.16,141158,38.36,117.61,0.72,0.72,0.45,0.41,23.21,135.6
801,282764,69564692,69721105954,39925,10.27,20.64,44481,11.44,54.67,148186,38.12,122.1,0.73,0.73,0.45,0.41,26.31,136.07
802,292518,65428651,66032898519,41548,10.44,20.73,48587,12.2,58.11,155399,39.04,122.71,0.74,0.74,0.46,0.41,26.91,133.86
803,288170,70547047,72178403556,42096,10.22,20.4,45764,11.11,49.86,154801,37.57,120.96,0.73,0.73,0.46,0.41,26.42,133.12
804,287667,73535192,74874576993,42979,10.5,20.31,46999,11.49,47.99,154642,37.79,120.74,0.74,0.74,0.45,0.4,27.66,138.82
805,283107,77177236,78442558323,43484,10.57,21.65,46729,11.36,45.99,155164,37.73,121.33,0.73,0.73,0.45,0.41,27.08,136.58
806,271511,70766763,72211212834,42967,10.51,21.65,45326,11.09,46.58,150840,36.91,119.83,0.74,0.74,0.46,0.41,27.09,138.65
807,270212,69926933,69655782959,43419,10.55,21.45,41602,10.11,37.65,149605,36.35,118.01,0.73,0.73,0.46,0.42,28.13,136.78
808,268860,64509098,64605107405,42759,10.38,20.88,41368,10.04,35.46,147791,35.88,115.31,0.73,0.73,0.45,0.4,28.64,138.77
809,319700,77174731,74056902599,44260,10.55,21.48,74002,17.64,327.17,153870,36.67,119.17,0.73,0.73,0.45,0.4,28.2,137.98
810,290099,82838074,84090930984,44597,10.57,23.67,43637,10.34,34.33,156562,37.11,125.03,0.73,0.73,0.46,0.41,28.76,133.26
811,309844,99839190,103783706615,45843,10.61,22.71,47860,11.08,46.28,162154,37.53,125.84,0.72,0.72,0.46,0.41,29.15,133.97
812,307207,82558357,84603383602,44354,10.58,22.34,55629,13.27,204.56,158920,37.91,125.01,0.71,0.72,0.46,0.41,27.83,133.44
813,280135,73697079,74697971234,41939,10.29,20.32,39507,9.69,31.4,148700,36.49,115.12,0.72,0.73,0.45,0.41,27.21,134.43
814,261799,60965728,61208896925,37957,10.0,18.77,36708,9.68,30.6,136121,35.88,105.88,0.7,0.71,0.45,0.41,25.42,135.62
815,195799,47041229,47752119788,32998,9.29,15.83,32659,9.2,28.59,110756,31.19,86.12,0.7,0.7,0.45,0.41,21.91,138.62
816,157297,31551987,33021318978,28117,8.66,14.06,29435,9.07,30.43,93566,28.82,74.88,0.69,0.7,0.46,0.43,20.21,136.36
817,132042,20201116,19772979433,25715,8.05,11.75,27825,8.71,27.66,80348,25.16,59.1,0.69,0.69,0.45,0.43,18.58,138.56
818,111061,12682820,12042252867,23752,7.73,10.28,24808,8.08,23.66,69829,22.73,50.12,0.69,0.69,0.45,0.43,17.53,140.85
819,111346,12122409,11760683364,23321,7.69,10.5,25185,8.3,24.27,68732,22.66,49.22,0.7,0.7,0.45,0.44,16.48,142.43
820,122394,13688913,13685152956,23689,7.87,10.63,33156,11.02,68.72,69580,23.12,50.56,0.68,0.68,0.45,0.43,16.38,139.27
821,153132,15484865,14954135629,24901,8.19,12.38,39801,13.08,88.92,80405,26.43,64.6,0.67,0.67,0.46,0.43,16.98,132.73
822,182473,30844098,31037220670,28723,8.96,15.15,40739,12.7,82.8,96315,30.03,78.48,0.69,0.69,0.45,0.42,17.95,137.78
823,226427,47248384,47329491612,33668,9.8,17.84,43471,12.66,81.72,118105,34.38,96.26,0.7,0.7,0.45,0.42,20.56,137.1
824,274271,65149874,68612683929,37651,10.33,19.81,49649,13.62,83.18,136198,37.37,110.29,0.72,0.72,0.45,0.41,23.72,135.48
825,315478,60480815,60405907207,43034,10.86,23.42,62180,15.69,185.86,153182,38.66,122.71,0.73,0.73,0.45,0.41,25.77,135.46
826,338820,67092105,68021619635,43714,10.82,22.06,86555,21.42,418.0,154746,38.3,121.33,0.74,0.74,0.45,0.4,26.59,137.22
827,301721,66705149,65416101842,42663,10.35,20.47,52078,12.63,66.76,155603,37.75,119.24,0.73,0.73,0.45,0.4,26.75,134.77
828,294844,82460057,82812492528,41181,10.13,21.23,49379,12.15,71.92,152290,37.46,122.15,0.73,0.73,0.46,0.41,28.01,133.8
829,315832,77580614,77233439174,45107,10.73,22.01,57126,13.59,77.89,162801,38.73,125.92,0.73,0.74,0.45,0.41,27.54,138.97
830,312245,80720087,81553462131,45527,10.83,22.44,59428,14.14,94.02,160657,38.22,124.02,0.73,0.73,0.45,0.41,27.07,140.36
831,382208,85360512,85046719791,47162,10.68,22.4,97116,22.0,431.34,168863,38.26,129.5,0.74,0.74,0.45,0.4,29.63,137.81
832,354093,86440857,85901926105,50183,11.11,24.01,55717,12.33,62.38,181052,40.08,136.95,0.73,0.73,0.45,0.4,29.54,137.09
833,328869,79780302,80235489295,47477,10.34,23.16,46468,10.12,41.13,175251,38.16,134.6,0.74,0.74,0.47,0.42,29.99,136.05
834,380238,96165679,94783398522,50880,10.65,24.53,51689,10.82,50.0,193824,40.57,145.09,0.73,0.74,0.47,0.42,30.63,131.26
835,419577,119694495,120327905566,53338,10.77,24.86,56124,11.34,61.19,207223,41.85,154.66,0.74,0.74,0.47,0.41,31.62,132.92
836,439703,116082679,118175377415,52039,10.71,24.06,49246,10.13,41.2,205754,42.34,153.97,0.73,0.73,0.46,0.4,31.78,132.18
837,365080,101488246,105596681740,45190,10.47,22.66,41501,9.62,35.88,177761,41.19,139.98,0.72,0.73,0.46,0.41,27.49,132.84
838,294588,70893109,72298251429,38649,9.91,20.03,36936,9.47,32.02,147301,37.77,116.92,0.72,0.71,0.46,0.42,25.51,135.09
839,212892,46530323,47399812086,31365,9.1,16.19,34189,9.92,51.36,111581,32.39,89.18,0.71,0.71,0.45,0.41,22.2,137.16
840,171951,30043715,31214876836,28357,8.55,13.76,31041,9.36,28.38,94833,28.6,71.2,0.72,0.72,0.45,0.43,19.23,137.99
841,147331,23049823,21685976211,26236,8.2,12.27,29390,9.18,28.17,82783,25.87,60.54,0.72,0.72,0.45,0.42,18.68,137.08
842,131511,15535160,14390037120,23883,7.78,11.26,25592,8.34,24.49,74890,24.4,54.46,0.69,0.7,0.47,0.44,17.5,134.6
843,140401,16626379,15948703139,23836,7.8,11.0,27991,9.16,47.74,74985,24.53,54.01,0.7,0.7,0.46,0.44,17.25,136.54
844,174701,16406501,15634270615,25664,8.53,13.82,40530,13.47,114.22,83104,27.62,66.67,0.71,0.71,0.45,0.42,16.46,143.65
845,175344,21081679,20319175614,26176,8.9,15.11,36169,12.29,93.51,89084,30.28,79.01,0.71,0.71,0.45,0.42,18.0,144.19
846,217909,35526764,36531065396,29647,9.71,17.8,40372,13.22,98.37,109578,35.88,97.99,0.7,0.7,0.46,0.43,19.7,135.19
847,265172,40384512,39436620309,34272,10.08,20.34,44346,13.05,98.6,133989,39.42,118.89,0.71,0.7,0.47,0.42,22.9,130.6
848,281296,42961735,42043735562,36567,10.3,21.7,44300,12.48,86.72,143194,40.35,126.66,0.71,0.71,0.48,0.43,23.4,129.08
849,280102,52992484,51378505998,36563,10.37,22.68,33665,9.55,44.39,148783,42.21,134.72,0.7,0.7,0.48,0.43,25.71,128.48
850,290598,56840368,57490094679,37026,10.3,22.76,34765,9.67,43.59,153263,42.63,135.86,0.71,0.71,0.47,0.42,24.99,129.1
851,308330,58104472,58127466961,38832,10.49,23.4,37268,10.07,48.65,162735,43.97,141.99,0.71,0.71,0.47,0.43,25.05,130.71
852,313700,62457857,62777548683,40508,10.39,23.59,38741,9.94,46.75,166080,42.6,140.75,0.73,0.72,0.48,0.43,27.43,127.34
853,321439,67417361,67238346571,41477,10.32,23.27,44844,11.16,57.82,168224,41.86,137.81,0.74,0.74,0.48,0.43,28.41,127.85
854,297442,63381708,64814462122,41713,10.46,23.49,48045,12.05,56.63,161874,40.59,131.17,0.75,0.75,0.44,0.39,25.28,146.93
855,297206,77339709,76828322856,43735,10.75,22.13,45664,11.23,41.09,164218,40.38,127.92,0.77,0.76,0.42,0.38,22.26,159.87
856,393988,98319094,98307684030,49446,10.94,24.81,53660,11.88,63.82,198143,43.86,151.83,0.74,0.74,0.46,0.4,28.76,132.27
857,426296,114265168,116360409199,52591,10.91,25.66,54052,11.21,58.01,213039,44.19,160.18,0.73,0.73,0.47,0.41,30.47,129.09
